"latitude";"longitude";"bio4_temp_";"bio11_temp";"bio16_prec";"bio17_prec";"ag_mosiac";"distance_high_pop";"hnd";"soilWater";"pH";"clay"
-18.889477;-43.076978;18.7000849858567;19.1447176234791;746.316138518336;36.7095621738406;0.238161194899376;20000;46.4323703890941;28.0081967213115;53.9959016393443;35.3606557377049
-19.080289;-43.148174;19.0026252336201;18.7218832981763;746.443242294879;35.5293550293113;0.231448871469056;20000;114.155391598536;28.8512396694215;52.9586776859504;36.801652892562
-19.511903;-43.74836;18.236751918205;19.329957405102;845.925102116871;34.3372280931558;0.208411998305616;233.832856506861;37.9447307508178;27.6748971193416;51.3004115226337;34.9094650205761
-20.4078;-44.0244;19.5425531737999;18.1865992009297;735.544143024852;37.9819767282834;0.192345400399242;20000;16.3991280227411;24.1967213114754;56.1967213114754;34
-29.849056;-51.179051;37.8558111114637;14.7500000000001;428.780023004757;318.82749386198;0;34.6915014648438;1.99143141700375;35.2741935483871;59;25.2741935483871
-8.045632;-34.879246;9.83730887827661;24.65;832.871690033823;144.105437683184;0.0177080316162109;16.5023173014323;1.45933625717794;25.8264462809917;60.4462809917355;21.8595041322314
-19.511256;-43.74424;18.2365174023952;19.3255158418507;850.939159556434;34.5657451269314;0.180594957580566;359.107677524373;41.7051988859646;28.1393442622951;51.1803278688525;37.1270491803279
-20.073023;-44.571934;17.9119645052947;18.7679908830895;802.500357711002;38.2119773198852;0.0151379526367187;0;11.1694526164258;22.5245901639344;60.2786885245902;26.7745901639344
-30.026894;-51.227989;38.611301476251;14.7243060140222;409.669072205514;301.914553518296;0;0;1.29109379752823;34.0989010989011;64.8681318681319;25.5824175824176
-19.040781;-42.924285;18.4629994198955;19.4737884294356;682.921726933526;35.1122852000456;0.100705897277832;20000;61.0813638812206;30.3975409836066;54.8319672131148;40.1762295081967
-18.946232;-43.252888;19.2132635779773;19.3118885981601;748.59105219617;34.210072384546;0.314152971311083;1883.49814618644;24.0747672736399;30.9423868312757;52;35.4609053497942
-19.079315;-43.150578;19.0124121620978;18.8084237592596;746.483316792358;35.5275965799519;0.256947066170965;20000;84.4599538104524;28.5761316872428;52.5720164609054;36.5267489711934
-5.198655;-35.461321;6.17576075100521;25.2578498794044;588.632294334423;47.4688607821617;0.251980883056641;212.523047324339;5.66179617316322;28.7964601769912;54.6991150442478;22.5840707964602
-19.84901;-43.909932;18.4448912563621;18.9881702405918;879.252253521086;34.7411286390405;0;0;19.908549477534;24.1275720164609;61.1440329218107;30.59670781893
-19.967218;-44.198742;18.6460401498532;18.5762991306986;850.652571798771;35.884233910177;0;0;21.4577677758014;27.9672131147541;58.344262295082;35.8483606557377
-19.78928;-44.11235;18.1016291154461;18.3358616885585;975.059923806603;38.7100638153391;0.0838963408088235;231.09243697479;21.4491858091511;27.233606557377;51.2786885245902;38.9385245901639
-19.762584;-44.088356;17.9426952078481;18.9007577843622;912.859096262644;36.2541842702008;0.113753238830566;0;12.5052516030484;27.6434426229508;51.4016393442623;39.3729508196721
-15.467578;-45.416222;12.4660711643465;21.9920865544596;739.511630880122;16.5671234260559;0.0237825568215763;20000;14.1573830553534;18.8230452674897;55.2098765432099;19.4115226337449
-17.89531;-42.17775;18.4596666350634;20.4280358024579;614.31360157935;40.8931357713213;0.18791455315851;20000;35.0662841562365;31.827868852459;53.2827868852459;36.2172131147541
-17.90367;-42.16146;18.5047450497092;20.6270958723978;613.564054522532;41.7447145519524;0.264224085131597;10683.478515625;51.6179425117901;30.9588477366255;53.1893004115226;36.2757201646091
-17.89185;-42.07861;18.7165587061573;18.8523119365816;640.16853616886;47.6749586264801;0.245323539855957;3770.61297868256;174.962895565346;37.7581967213115;55;39.0163934426229
-17.86392;-41.9632;18.7305079814879;19.2580768873625;658.23578545493;56.3098285697829;0.309217556177955;18936.6513297872;54.4560370425629;38.6625514403292;54.1069958847737;37.7901234567901
-17.79244;-41.980855;18.7734657050619;18.951216423995;750.38202333797;64.2592816435011;0.300451031235399;17098.1700584282;28.3806723763423;39.2098765432099;52.0905349794239;39
-17.86417;-41.9672;18.7233313805009;19.3427704670385;657.250479826115;55.9520878080728;0.394047524885351;18681.5074634309;47.5897753994161;38.2057613168724;54.5349794238683;38.6172839506173
-17.78827;-41.96741;18.7474273509118;18.9068042869424;742.434883761413;64.6595056578627;0.291343499241968;20000;57.1431415699146;38.5679012345679;52.7530864197531;39.5020576131687
-17.82251;-42.22969;18.3114779760054;19.5365110662099;677.129957758574;39.6873377857503;0.293751285404699;15648.1767703325;51.4215304627711;35.8040816326531;52;36.1959183673469
-17.80716;-42.44425;17.8672644705687;17.971354195987;793.610235309678;38.4809475219508;0.267392249265185;2509.46097074468;47.0349888567065;30.5368852459016;50.4467213114754;40.6434426229508
-17.8466;-42.25023;18.3047275252808;19.8304627501865;642.145287988403;37.445522704148;0.25585230321739;20000;68.881537578145;32.75;51.9713114754098;38.4549180327869
-11.949778;-38.091917;15.2766351890235;22.9348395789719;504.82606435203;198.484190923449;0.0367955985947553;392.003835469735;24.5614340837337;31.7561983471074;53.0495867768595;24.1694214876033
-10.916667;-37.05;9.47944244848615;24.0823336600096;700.553791744005;135.338512492901;0;0;5.15894073866215;25.4896265560166;65.1120331950208;21.5435684647303
